rowid,fpl_orbper,fpl_smax,fpl_bmasse,fpl_rade,fpl_dens,fpl_tranflag,fpl_cbflag,fpl_snum,dec,fst_teff,fst_logg,fst_lum,fst_mass,fst_rad,fst_met,fst_metratio,fst_age,cos_simil,weighted_simil,cluster
137,25.63058,0.1254,6.8,2.5,2.39,0,0,1,-53.373699,3500.0,4.354839473684218,-1.7080000000000002,0.4,0.43,0.1,0,6.0,0.7775610366795755,0.8888441729699404,1
138,603.95116,1.0304,29.4,5.92,0.779,0,0,1,-53.373699,3500.0,4.354839473684218,-1.7080000000000002,0.4,0.43,0.1,0,6.0,0.7764443318214574,0.8873285196050734,1
139,2288.0,2.41,260.61,13.9,0.5329999999999999,0,0,1,6.476539,3370.0,4.83,-1.796,0.36,0.38,0.3,0,4.236718483690839,0.804200942766343,0.916725726648774,1
140,18.6498,0.091101,2.89,1.51,4.61,0,0,1,5.225785,3382.0,4.354839473684218,-2.056,0.29,0.29,0.09,0,4.236718483690839,0.8161246704666916,0.9307538294114389,1
141,4.7234,0.036467,1.18,1.06,5.44,0,0,1,5.225785,3382.0,4.354839473684218,-2.056,0.29,0.29,0.09,0,4.236718483690839,0.8161415378253452,0.9307794474927347,1
142,133.71,0.49,1071.04,13.1,2.62,0,0,1,-79.85118100000003,5540.0,4.7,-0.18,0.9,0.9,0.1,0,0.37,0.7256722395809004,0.821078067939117,1
143,1.22003,0.0197,1.78,1.18,5.95,0,0,1,-16.339592,3717.0,4.354839473684218,-1.347,0.68,0.5,-0.3,0,4.236718483690839,0.8233042111190306,0.9365954726422181,1
144,5.974,0.057,4.18,1.88,3.46,0,0,1,-16.339592,3717.0,4.354839473684218,-1.347,0.68,0.5,-0.3,0,4.236718483690839,0.8232456881817929,0.9365149134742996,1
145,257.8,0.698,10.5,3.23,1.71,0,0,1,-16.339592,3717.0,4.354839473684218,-1.347,0.68,0.5,-0.3,0,4.236718483690839,0.8229651220256445,0.9361225463733713,1
146,692.0,1.15,794.5,13.3,1.86,0,0,1,-23.456289,3510.0,4.354839473684218,-0.07515228426395948,0.42,1.5409463240905692,0.36,0,5.0,0.7866527880006193,0.9001938573517808,1
147,5312.0,25.0,489.4582,13.5,1.09,0,0,1,-23.456289,3510.0,4.354839473684218,-0.07515228426395948,0.42,1.5409463240905692,0.36,0,5.0,0.7864526064403312,0.899908577829935,1
148,4100.0,4.5,731.0,13.3,1.71,0,0,1,1.546508,3900.0,4.354839473684218,-0.993,0.69,0.67,0.0,1,4.236718483690839,0.6317059713149825,0.8557039276540208,1
149,30.5987,0.14339000000000002,23.54,5.19,0.925,0,0,1,-25.169301,3466.0,4.354839473684218,-1.658,0.42,0.4,0.02,0,4.236718483690839,0.812852489672733,0.927732995552795,1
150,122.6196,0.36175,21.09,4.87,1.0,0,0,1,-25.169301,3466.0,4.354839473684218,-1.658,0.42,0.4,0.02,0,4.236718483690839,0.8129950571758204,0.927940465311839,1
151,48.1345,0.19394,7.6,2.67,2.19,0,0,1,-25.169301,3466.0,4.354839473684218,-1.658,0.42,0.4,0.02,0,4.236718483690839,0.8136814147005528,0.9289398083190374,1
152,13.2543,0.08208,3.28,1.63,4.16,0,0,1,-25.169301,3466.0,4.354839473684218,-1.658,0.42,0.4,0.02,0,4.236718483690839,0.8138265031736032,0.929151157368729,1
153,5.3636,0.03282,2.02,1.23,5.96,0,0,1,-6.946263,3159.0,4.354839473684218,-2.569,0.16,0.12,-0.27,0,4.236718483690839,0.8224613958184379,0.9349878736999316,1
154,40.54,0.1264,2.31,1.32,5.52,0,0,1,-6.946263,3159.0,4.354839473684218,-2.569,0.16,0.12,-0.27,0,4.236718483690839,0.8224565590492643,0.9349812935841992,1
155,14.207,0.08900000000000001,6.6,2.46,2.44,0,0,1,-31.295951,3526.0,4.354839473684218,-1.538,0.47,0.44,-0.09,0,4.236718483690839,0.8149267419833272,0.9297019679879743,1
156,3.3366496,0.0355,13.9,4.57,0.8,1,0,1,15.391492,3600.0,4.7,-1.538,0.54,0.55,0.2,0,1.65,0.9833814905436226,0.9711261186336038,0
157,3.9307199999999995,0.035,1.84,1.217,5.6,1,0,1,-21.660797,3505.0,4.94,-1.798,0.34,0.34,-0.12,0,4.236718483690839,0.9863882245346997,0.9861422617345348,0
158,9.1247,0.061,3.4,1.66,4.08,0,0,1,-21.660797,3505.0,4.94,-1.798,0.34,0.34,-0.12,0,4.236718483690839,0.8178825992092071,0.9327646680276762,1
159,55.661,0.204,6.1,2.34,2.62,0,0,1,-21.660797,3505.0,4.94,-1.798,0.34,0.34,-0.12,0,4.236718483690839,0.8178070095291381,0.9326568671920946,1
160,2.64561,0.0287,8.4,2.83,2.04,0,0,1,-31.143989,3685.02,4.354839473684218,-1.699,0.45,0.43,0.011107881644409444,0,5.0,0.8079809029149069,0.9206440928149808,1
161,3.0232,0.026000000000000002,8.0,2.75,2.11,0,0,1,24.467626,3324.0,5.05,-2.062,0.27,0.28,0.0,0,4.236718483690839,0.8203288188823334,0.9348580945309853,1
162,6.905,0.0608,7.14,2.57,2.31,0,0,1,52.943874,3867.0,4.65,-1.12,0.63,0.61,-0.04,0,4.236718483690839,0.813141554384852,0.9283633192699253,1
163,2.64977,0.028999999999999998,2.47,1.38,5.16,0,0,1,11.057666,3722.0,4.77,-1.3869999999999998,0.5,0.49,-0.16,0,4.236718483690839,0.8263189738600284,0.9409966513837634,1
164,13.74,0.08900000000000001,6.26,2.38,2.55,0,0,1,11.057666,3722.0,4.77,-1.3869999999999998,0.5,0.49,-0.16,0,4.236718483690839,0.8262287708539222,0.9408644453165617,1
165,12.9532,0.0785,2.99,1.54,4.5,0,0,1,35.969879,3563.0,4.354839473684218,-1.658,0.39,0.39,-0.38,0,4.236718483690839,0.8084172629161749,0.9242840216972188,1
166,13.352,0.08199999999999999,16.57,4.22,1.21,0,0,1,59.413835,3387.0,4.97,-1.706,0.41,0.41,0.12,0,6.9,0.8062201406558013,0.915760589035136,1
167,7.3709,0.06,6.3566,2.4,2.53,0,0,1,-32.539970000000004,3461.0,4.81,-1.523,0.59,0.5,-0.17,0,4.236718483690839,0.8136268681054296,0.929154887682661,1
168,2.64388312,0.0291,22.1,4.17,1.8,1,0,1,26.706570000000006,3416.0,4.79,-1.585,0.47,0.46,0.02,0,6.0,0.9910357643148818,0.9843782356267747,0
169,2319.5392238828044,43.5,1271.3,13.0,3.18,0,0,1,9.424156,6234.0,4.6,0.332,1.22,1.26,0.28,0,0.16,0.7897773197506988,0.8748450112616551,1
170,8.7076,0.06661,5.36,2.17,2.88,0,0,1,-2.654864,3685.0,4.75,-1.3769999999999998,0.52,0.5,-0.08,0,0.4,0.811253144001893,0.9056419795044636,1
171,5.3686,0.04061,15.8,4.11,1.25,0,0,1,-7.72228,3660.26,4.354839473684218,-1.886,0.31,0.29,-0.25,0,2.0,0.8230234279862257,0.9329679560401324,1
172,12.914000000000001,0.0721,5.5,2.21,2.8,0,0,1,-7.72228,3660.26,4.354839473684218,-1.886,0.31,0.29,-0.25,0,2.0,0.8235806296947823,0.9338103776471499,1
173,3.1489999999999996,0.02815,1.7,1.17,5.83,0,0,1,-7.72228,3660.26,4.354839473684218,-1.886,0.31,0.29,-0.25,0,2.0,0.8236940753235763,0.9339817870723625,1
174,14.628,0.078361,2.82,1.49,4.68,0,0,1,54.304104,3499.0,4.94,-1.894,0.3,0.31,-0.38,0,4.236718483690839,0.8007684063270244,0.9174676346109991,1
175,598.3,1.135,104.244,12.5,0.293,0,0,1,25.74416,3700.0,4.81,-1.365,0.54,0.46,0.08,0,0.44,0.801967923041929,0.8935995363025353,1
176,7.2004,0.0505,5.6,2.23,2.77,0,0,3,-34.996827,3350.0,4.69,-1.863,0.33,1.5409463240905692,-0.55,0,2.0,0.6618660990529854,0.6589093832956039,1
177,28.14,0.125,3.8,1.77,3.77,0,0,3,-34.996827,3350.0,4.69,-1.863,0.33,1.5409463240905692,-0.55,0,2.0,0.6619019636372329,0.6589369311093897,1
178,62.24,0.213,2.7,1.45,4.87,0,0,3,-34.996827,3350.0,4.69,-1.863,0.33,1.5409463240905692,-0.55,0,2.0,0.6619172008821771,0.6589470632443019,1
179,39.025999999999996,0.156,2.7,1.45,4.87,0,0,3,-34.996827,3350.0,4.69,-1.863,0.33,1.5409463240905692,-0.55,0,2.0,0.6619171973360696,0.658947060349917,1
180,256.2,0.5489999999999999,4.6,1.99,3.21,0,0,3,-34.996827,3350.0,4.69,-1.863,0.33,1.5409463240905692,-0.55,0,2.0,0.6618868584731896,0.658925648428204,1
181,4.6938,0.039,11.09,3.33,1.65,0,0,1,-46.895191,3600.0,4.354839473684218,-1.796,0.35,0.36,-0.28,0,0.55,0.7934115186070977,0.8913807490715562,1
182,1056.80005,1.82,2129.4610000000002,12.7,5.71,0,0,1,-51.636978000000006,3734.0,4.62,-1.043,0.73,0.69,0.08,0,4.236718483690839,0.78353237860863,0.8994100722192727,1
183,7337.0,6.6,2161.244,12.7,5.8,0,0,1,-51.636978000000006,3734.0,4.62,-1.043,0.73,0.69,0.08,0,4.236718483690839,0.783530031262214,0.8994074837068048,1
184,3.6005,0.0413,4.4,1.93,3.36,0,0,1,-51.636978000000006,3734.0,4.62,-1.043,0.73,0.69,0.08,0,4.236718483690839,0.7900399380916152,0.908838453668955,1
185,35.39,0.187,8.1,2.77,2.09,0,0,1,-51.636978000000006,3734.0,4.62,-1.043,0.73,0.69,0.08,0,4.236718483690839,0.7899228178194966,0.9086679552320479,1
186,24.16,0.1344,9.0,2.95,1.93,1,0,1,61.681564,3816.0,4.72,-1.253,0.55,0.54,-0.15,0,4.236718483690839,0.9825503064634941,0.9788243439915079,0
187,38.14,0.17,19.0698,4.59,1.08,0,0,1,68.33914200000001,3340.0,4.82,-1.672,0.45,0.43,0.15,0,4.236718483690839,0.8032450497088829,0.9177553430627126,1
188,3657.0,3.56,216.0,14.0,0.433,0,0,1,-49.009006,3472.0,4.7,-1.585,0.45,0.45,-0.3,0,9.24,0.750787107138006,0.8367230200383597,1
189,35.68,0.163,5.4,2.18,2.86,0,0,1,-49.009006,3472.0,4.7,-1.585,0.45,0.45,-0.3,0,9.24,0.75815423543264,0.8449024715903304,1
190,1882.0,2.35,317.83,13.8,0.665,0,0,1,-4.640729,3241.0,4.8,-1.523,0.65,0.53,0.24,0,3.0,0.8049556391642207,0.9161614613970849,1
191,15.76491,0.11,1404.8086,12.9,3.6,0,0,2,-50.823723,5182.0,4.63,-0.39,0.93,0.77,-0.22,0,11.3,0.7101640707181439,0.7730889868857475,1
192,61.1166,0.208317,723.2235,13.3,1.69,0,0,1,-14.2637,3129.0,4.354839473684218,-1.907,0.32,0.3,0.05,0,1.0,0.7989345539099799,0.8972673226170842,1
193,30.0881,0.12959,226.9846,14.0,0.455,0,0,1,-14.2637,3129.0,4.354839473684218,-1.907,0.32,0.3,0.05,0,1.0,0.7979959282818678,0.8958187227840242,1
194,1.9377799999999998,0.020807,6.83,2.51,2.37,0,0,1,-14.2637,3129.0,4.354839473684218,-1.907,0.32,0.3,0.05,0,1.0,0.8070640901934528,0.9098993528934719,1
195,124.26,0.3343,14.6,3.92,1.33,0,0,1,-14.2637,3129.0,4.354839473684218,-1.907,0.32,0.3,0.05,0,1.0,0.8067016776856502,0.9093307311087071,1
196,73.94,0.29100000000000004,19.66,4.67,1.06,0,0,1,47.880028,3785.0,4.354839473684218,-1.052,0.6,0.59,0.14,0,4.236718483690839,0.8080085984569761,0.9222244975259816,1
197,1.2089819,0.0188,4.91,1.577,6.93,1,0,1,-1.286273,4340.0,4.66,-0.942,0.61,0.6,-0.26,1,10.0,0.8265556434181844,0.8800795806567218,0
198,3.6480957000000003,0.03925,0.84,1.241,2.42,1,0,1,-1.286273,4340.0,4.66,-0.942,0.61,0.6,-0.26,1,10.0,0.8265565696435868,0.8800829508256438,0
199,6.2014698,0.05591,4.04,2.022,2.69,1,0,1,-1.286273,4340.0,4.66,-0.942,0.61,0.6,-0.26,1,10.0,0.8265446320571355,0.8800561208319011,0
200,2319.5392238828044,100.0,6356.0,33.6,0.9209999999999999,0,0,1,-35.651421,4092.57,4.354839473684218,-0.07200000000000001,0.7,1.83,0.011107881644409444,0,0.001,0.7362745357548321,0.8038454641448693,1
201,2319.5392238828044,320.0,5000.0,20.176,3.35,0,0,1,-20.719202,4200.0,4.354839473684218,-0.42,0.9,0.74,0.011107881644409444,0,0.005,0.7741079961284065,0.8544234324938648,1
202,2319.5392238828044,2000.0,3591.3,14.179,6.92,0,0,1,17.065475,4031.81,4.354839473684218,-0.07515228426395948,0.33,1.5409463240905692,0.1,0,0.1,0.6766726852077266,0.7669750475820346,1
203,3.822,0.039435000000000005,13.02,3.66,1.46,0,0,1,48.088806,3879.0,4.354839473684218,-1.222,0.56,0.56,0.06,0,4.236718483690839,0.8092530967030342,0.923631603067149,1
204,13.8508,0.0905,5.63,2.24,2.75,0,0,2,62.345043,3805.0,4.69,-1.306,0.52,0.51,0.13,0,4.236718483690839,0.7869273058754109,0.8731670065165749,1
205,15.5314,0.0917,6.64,2.46,2.45,0,0,1,18.591709,3663.0,4.83,-1.5530000000000002,0.42,0.42,-0.3,0,4.236718483690839,0.8214959129577039,0.936521419767585,1
206,4.46529976,0.05561,166.86075,14.785,0.282,1,0,1,38.674953,5980.0,4.36,0.209,1.15,1.17,0.13,0,3.6,0.9805187886791624,0.968334367283392,0
207,4.88780244,0.05254,26.69772,4.36,1.68,1,0,1,48.080856,4780.0,4.66,-0.564,0.81,0.68,0.31,0,6.5,0.9824230833927652,0.9739376610227137,0
208,3407.0,4.13,507.0,13.5,1.13,0,0,1,48.080856,4780.0,4.66,-0.564,0.81,0.68,0.31,0,6.5,0.803419098690954,0.9118369308012301,1
209,3.2130598,0.0384,67.059,10.749,0.3192,1,0,1,43.493534,4650.0,4.61,-0.6779999999999999,0.73,0.7,-0.29,0,2.5,0.9805261539931998,0.970912429019958,0
210,2.91625,0.04383,270.462,14.258,0.36200000000000004,1,0,1,47.352051,5653.0,4.13,0.34600000000000003,1.22,1.56,0.41,0,5.0,0.9672031549957797,0.954508558407043,0
211,446.27,1.258,4538.420999999999,12.3,13.4,0,0,1,47.352051,5653.0,4.13,0.34600000000000003,1.22,1.56,0.41,0,5.0,0.7906288692685102,0.899305517363899,1
212,4.627669999999999,0.0596,1093.3352,15.917,1.56,1,0,1,38.242165,6600.0,4.25,0.615,2.65,1.82,0.11,0,0.431,0.9641051667465612,0.9269703932765768,0
213,10.8635,0.0965,616.5902,11.882,1.96,1,0,1,39.460636,5568.0,4.38,-0.193,1.0,1.07,0.22,0,6.8,0.9784683892103663,0.9642102008706316,0
214,2.77596,0.0413,1332.605,14.448,2.42,1,0,1,42.463078,6158.0,4.34,0.294,1.22,1.24,0.17,0,2.0,0.9745620858133716,0.9546470479004715,0
215,10.338519999999999,0.0882,184.3414,11.769,0.64,1,0,1,30.488716,5246.0,4.53,-0.273,0.99,0.87,0.0,0,7.8,0.9809824627118727,0.9615626656145286,0
216,5584.0,5.6,1080.6,13.1,2.64,0,0,1,30.488716,5246.0,4.53,-0.273,0.99,0.87,0.0,0,7.8,0.8042928534725161,0.9033699370598479,1
217,5.508023000000001,0.0559,62.61,11.153,0.25,1,0,1,33.012512,4803.0,4.57,-0.569,0.77,0.75,0.1,0,12.4,0.9493726872651305,0.8990877017382974,0
218,4.0087779999999995,0.0466,92.802,12.689,0.25,1,0,1,34.711575,4990.0,4.54,-0.4320000000000001,0.84,0.82,0.23,0,8.8,0.9728181165047797,0.9489327103466422,0
219,5.6335158,0.06813999999999999,2765.1209999999996,10.66,7.29,1,0,1,41.048084,6380.0,4.16,0.53,1.33,1.39,0.18,0,1.44,0.9704716614355825,0.9463227583547749,0
220,2.875317,0.0361,2302.899,9.718,13.78,1,0,1,24.33663,4595.0,4.63,-0.721,0.76,0.69,0.35,0,6.7,0.9803792491509349,0.9694022395484782,0
221,4.12448,0.0494,1547.8321,12.442,4.6,1,0,1,41.027954,5588.0,4.33,0.14800000000000002,1.24,1.21,0.01,0,10.2,0.9619185172974059,0.9258611400185351,0
222,3.21222,0.0414,785.0401,12.89,2.14,1,0,1,50.128345,5302.0,4.36,-0.087,1.13,1.11,0.24,0,12.4,0.944253858704844,0.897432131144847,0
223,1.21288,0.0232,425.8922,12.218,1.406,1,0,1,16.762152,5905.0,4.33,0.13699999999999998,0.58,0.96,0.15,0,4.0,0.9836987125496276,0.9740112180517979,0
224,3.3552400000000002,0.04651,238.3725,14.572,0.44,1,0,1,14.262599,6373.0,4.27,0.454,1.37,1.38,-0.16,0,2.8,0.9795141440897929,0.9648198192029566,0
225,3.65281514,0.0466,180.84527,12.722,0.483,1,0,1,25.197405,5519.0,4.52,-0.152,1.01,0.92,0.294,0,3.2,0.9813273906421189,0.9706189789991727,0
226,4.23452,0.0479,22.2481,7.062,0.4,1,0,1,4.059997,5079.0,4.56,-0.368,1.12,0.87,-0.04,0,9.0,0.9752326558195218,0.9465709270631676,0
227,3.039577,0.04,197.05,11.43,0.76,1,0,1,5.947368,5300.0,4.51,-0.244,0.94,0.9,0.29,0,4.4,0.9821814717486524,0.9747167081914768,0
228,3.257215,0.0434,198.953,13.585,0.44,1,0,1,34.728413,5680.0,4.36,0.053,1.02,1.1,0.12,0,6.1,0.9814183976716043,0.9686282719315342,0
229,5.72319,0.0667,279.6904,13.115,0.79,1,0,1,51.778759,6087.0,4.34,0.185,1.45,1.3,0.21,0,2.2,0.9731210237339389,0.9548333522422764,0
230,2.8997,0.03866,206.5895,10.536,0.855,1,0,1,48.028667,5185.0,4.56,-0.344,1.06,0.87,0.27,0,1.6,0.9757342571296405,0.9570539618163143,0
231,2.8106,0.0419,263.7989,16.141,0.309,1,0,1,5.836719,6304.0,4.36,0.41,1.55,1.31,0.13,0,1.0,0.9707176924836443,0.9421074694088137,0
232,5.00542,0.061,721.4741,12.218,2.18,1,0,1,26.426662,6065.0,4.26,0.3720000000000001,1.31,1.39,0.15,0,3.17,0.980596090733413,0.967953306951296,0
233,2.1500082000000003,0.03397,216.1244,22.194000000000006,0.10800000000000001,1,0,2,46.687836,6001.0,4.22,0.338,1.13,1.37,-0.16,0,2.7,0.9478513350011666,0.8953794254212258,0
234,3.4744699999999997,0.04995,292.4036,20.737,0.2,1,0,1,33.835052000000005,6446.0,4.15,0.659,1.82,1.79,0.05,0,2.3,0.9680777868943964,0.9436179023406254,0
235,5.45265,0.06774,2227.9883,15.132,2.4,1,0,1,18.104868,6442.0,4.21,0.585,4.26,1.73,0.22,0,1.7,0.9672482099850619,0.9398324756681513,0
236,3.6467099999999997,0.0498,2390.0816,39.792,0.55,1,0,1,4.7870230000000005,6096.0,4.21,0.374,23.56,3.82,0.11,0,3.5,0.8240566849736579,0.7131440626368188,0
237,1.32734683,0.0241,587.41341,14.314,1.175,1,0,1,44.915352,5620.0,4.42,-0.009000000000000001,1.03,1.04,0.25,0,6.6,0.9768175593013928,0.9631243317576111,0
238,2.7974360000000003,0.0379,371.528,13.204,0.89,1,0,1,51.269138,5500.0,4.51,-0.208,0.93,0.88,0.03,0,3.6,0.9823212475295616,0.9725297494860408,0
239,4.640382,0.0523,84.85700000000001,9.247,0.59,1,0,1,32.246151,5330.0,4.354839473684218,-0.208,0.89,0.92,0.06,0,10.1,0.9652712378842966,0.9294498006951228,0
240,3.5438699999999996,0.0509,190.372,17.609,0.19,1,0,1,17.830082,6430.0,4.354839473684218,0.607,1.4,1.62,0.19,0,2.0,0.97308984647472,0.9508965963259506,0
241,3.056536,0.04438,213.255,14.28,0.40299999999999997,1,0,1,36.229664,5860.0,4.14,0.431,1.25,1.62,0.24,0,3.9,0.9744654097904443,0.961323495455794,0
242,4.4572400000000005,0.0608,152.5584,17.038,0.15,1,0,1,45.45737800000001,6080.0,3.93,0.6579999999999999,1.03,1.94,0.22,0,2.7,0.9632017736052612,0.9418303612784715,0
243,2.69405,0.04258,378.2177,22.978,0.204,1,0,1,4.672421,6390.0,4.14,0.584,2.56,2.05,0.21,0,2.2,0.9608617133174393,0.9331336922382926,0
244,4.641878,0.0575,331.801,14.348,0.61,1,0,1,6.0972300000000015,5743.0,4.14,0.35600000000000004,1.18,1.53,0.27,0,5.2,0.973185546423924,0.9602889442369671,0
245,3.3326870000000004,0.0443,210.395,14.359000000000002,0.39,1,0,1,10.206653,5645.0,4.37,0.045,1.05,1.1,0.23,0,5.7,0.979433517622328,0.9673957072818636,0
246,4.301219000000001,0.0507,111.87100000000001,13.922,0.23,1,0,1,47.014687,5295.0,4.46,-0.194,0.94,0.95,0.33,0,7.5,0.9726568768117141,0.9564332919117084,0
247,872.2,1.7519999999999998,1271.3,13.0,3.18,0,0,1,47.014687,5295.0,4.46,-0.194,0.94,0.95,0.33,0,7.5,0.7968601052267648,0.9006873119423292,1
248,3.1289919999999998,0.0452,283.492,15.984000000000002,0.38,1,0,1,-3.381036,6330.0,4.3,0.4,1.26,1.32,0.07,0,2.0,0.9738867980262966,0.9538153802731727,0
249,4.463129,0.0577,156.684,14.392,0.28,1,0,1,-2.970947,6120.0,4.25,0.391,1.28,1.4,0.3,0,2.5,0.969230909398711,0.9521183198822369,0
250,2.69155,0.04378,699.2260000000001,17.822,0.75,1,0,1,26.692652,6820.0,4.1,0.879,2.22,2.06,0.07,0,1.5,0.9661428435207543,0.9366880629072385,0
251,2.7884900000000004,0.04073,311.4734,13.563,0.642,1,0,1,36.62141,5960.0,4.37,0.112,1.04,1.12,0.24,0,2.6,0.9773161164099361,0.9619987230179721,0
252,3.1220109000000003,0.0453,429.0705,14.437,0.78,1,0,1,12.13941,6280.0,4.07,0.603,1.27,1.7,-0.18,0,3.37,0.9760650021736129,0.9620622854479537,0
253,4.2180278,0.05069,98.20947,14.493,0.17800000000000002,1,0,1,32.810764,5449.0,4.39,-0.066,0.98,1.04,0.27,0,8.2,0.9714520536610911,0.9496322647196922,0
254,2.7535952999999997,0.03694,259.98494,11.31,0.98,1,0,1,29.022396,5131.0,4.48,-0.305,0.89,0.89,0.28,0,9.4,0.9683820941777241,0.9406008384688309,0
255,1.9616241,0.03159,471.65972,14.773,0.8,1,0,1,38.968147,5956.0,4.31,0.217,1.09,1.21,0.0,0,4.67,0.9813449060799234,0.9700280980330968,0
256,3.799847,0.04117,241.5508,10.581,1.1179999999999999,1,0,1,25.48254,4390.0,4.67,-0.902,0.65,0.62,-0.127,0,3.9,0.9915433979343414,0.9872100162933088,0
257,3.5852467000000003,0.04604,184.97706,13.249,0.435,1,0,1,25.731186,5808.0,4.43,0.064,1.01,1.01,-0.03,0,4.2,0.9868483109827754,0.9777747207273202,0
258,2.79083,0.0423,734.1873,16.926,0.75,1,0,1,27.252293,6566.0,3.39,0.5529999999999999,1.42,1.47,0.0,0,2.01,0.9509469171970472,0.9201897548239082,0
259,2.4653,0.0406,448.1403,19.504,0.332,1,0,3,10.597294,6330.0,4.25,0.593,2.77,1.85,-0.25,0,1.0,0.8886857159013533,0.7553115646211768,0
260,3.85298,0.05239,419.5356,16.589000000000002,0.5579999999999999,1,0,1,42.465973,6570.0,4.22,0.627,1.79,1.62,-0.13,0,2.3,0.9712242846956876,0.9503435056329068,0
261,2.6054552,0.03951,167.49641,21.185,0.096,1,0,1,11.989404,5835.0,3.98,0.555,1.21,1.86,0.1,0,5.46,0.9673668871898313,0.9476583239487456,0
262,2.972086,0.04363,248.86089,17.822,0.242,1,0,1,53.950863,6002.0,3.99,0.615,1.25,1.88,0.035,0,4.66,0.967048542908734,0.9507307152942227,0
263,4.8101025,0.06505,108.0622,23.371,0.052000000000000005,1,0,1,44.776981,6406.0,3.85,0.939,1.64,2.55,-0.08,0,1.24,0.9497638880793211,0.9115279173352127,0
264,4.786949099999999,0.06555,1137.8314,18.786,1.02,1,0,1,3.710566000000001,7394.0,4.11,1.0,1.65,1.93,-0.069,0,1.27,0.9630101601005805,0.9301879245159005,0
265,2.20474,0.03676,584.8072,16.926,0.7120000000000001,1,0,1,47.969513,6389.0,4.07,0.7909999999999999,1.56,2.0,0.26,0,2.07,0.962765713651933,0.9382918906643068,0
266,2.74432452,0.04739,2154.8874,20.961,1.54,1,0,1,9.997979,8450.0,4.18,1.223,1.89,1.86,-0.059,0,0.6,0.9569988160814206,0.9134173639115959,0
267,3.07634,0.04496,406.8224,15.693,0.568,1,0,1,35.44710900000001,6200.0,4.15,0.464,1.27,1.57,0.01,0,3.4,0.9765846994494687,0.9616743892171329,0
268,3.92281072,0.052870000000000014,238.05467,15.614,0.342,1,0,1,37.140652,6350.0,4.29,0.418,1.28,1.34,0.12,0,1.6,0.9726821004607221,0.9487106757852153,0
269,3.4464589999999995,0.0444,589.55,14.594,1.03,1,0,1,-23.354836,5870.0,4.354839473684218,0.041,0.99,1.04,0.06,0,6.0,0.9718495279163046,0.9573528437424667,0
270,3.312846,0.044910000000000005,167.17858,10.862,0.7,1,0,1,-22.204477,5880.0,4.39,0.117,1.1,1.1,0.15,0,3.3,0.9751143080629584,0.9657837766723959,0
271,3.619188,0.0507,263.7989,18.03,0.315,1,0,1,-22.389927,6563.0,4.19,0.316,1.33,1.54,0.03,0,7.7,0.9585897564698509,0.9303755550533761,0
272,3.142702,0.0441,759.6137,7.76,1.12,1,0,1,-19.355907,6357.0,4.36,-0.06,1.16,1.17,-0.1,0,2.36,0.9795376106431661,0.9691272755783501,0
273,3.0440499,0.04057,172.58168999999995,13.585,0.377,1,0,1,-26.096655,5523.0,4.52,-0.321,0.96,0.89,0.05,0,2.5,0.9744642873987588,0.9629036944258927,0
274,2.7667641,0.03815,340.39593,11.646,1.1909999999999998,1,0,1,-25.687334,5346.0,4.48,-0.173,0.97,0.93,0.33,0,4.9,0.968404941334856,0.9600386043676475,0
275,1.74748753,0.02712,689.6911,12.386,1.97,1,0,1,-19.43751,5311.0,4.45,-0.204,0.87,0.92,0.0,0,11.0,0.9469381367667727,0.8992649713737358,0
276,2.686502,0.03744,1039.3041,14.572,1.86,1,0,1,-30.012999,5738.0,4.24,0.173,0.97,1.24,-0.1,0,9.5,0.9471744560965383,0.9071428221037533,0
277,16.254610999999997,0.1308,425.25654,8.709,3.5,1,0,1,-47.613693,5846.0,4.42,0.093,1.13,1.09,0.3,0,2.1,0.950866899892326,0.935586641750899,0
278,0.8378399999999999,0.0174,629.14449,14.897,1.1169,1,0,1,-29.156012,5600.0,4.44,-0.059,1.04,1.02,0.28,0,4.2,0.965670991212365,0.9554160556722067,0
279,1.354133,0.023,427.463,13.092,1.05,1,0,1,-22.562992,5227.0,4.48,-0.268,0.88,0.9,0.15,0,9.7,0.9550900012694223,0.9195101427800054,0
280,4.7228124000000005,0.05025,870.8542,10.682,3.89,1,0,1,-29.543312,4803.0,4.64,-0.6459999999999999,0.76,0.69,0.0,0,4.236718483690839,0.9796271575143869,0.9752354965573339,0
281,2.1605156,0.03397,467.2101,20.849,0.29,1,0,1,-50.067352,5780.0,4.33,0.155,1.12,1.2,0.28,0,4.2,0.9423660772320535,0.9261073742109693,0
282,1.3484978,0.0238,718.2958,15.637,1.03,1,0,1,-61.747311,6125.0,4.37,0.19,1.07,1.12,-0.229,0,3.7,0.9425992006012932,0.9306226018006487,0
283,4.2986432,0.05163,194.82979,14.123,0.38,1,0,1,-23.781174,5715.0,4.35,0.068,0.99,1.11,0.02,0,7.5,0.9665398930326491,0.9439115068673125,0
284,3.3023881,0.04735,206.5895,19.616,0.153,1,0,1,-28.585590000000003,6071.0,3.94,0.7040000000000001,1.3,2.04,-0.02,0,4.04,0.9565293686260374,0.938068278007364,0
285,4.6370379999999995,0.0611,168.4499,16.814,0.18,1,0,1,-46.587715,6438.0,4.11,0.669,1.42,1.74,0.09,0,2.3,0.9458586773950325,0.9242265957802478,0
