"rowid","fpl_orbper","fpl_smax","fpl_eccen","fpl_bmasse","fpl_rade","fpl_dens","fpl_tranflag","fpl_cbflag","fpl_snum","dec","fst_optmag","fst_nirmag","fst_spt","fst_teff","fst_logg","fst_lum","fst_mass","fst_rad","fst_met","fst_metratio","fst_age","simil"
"3381","0.35500744","6.176108677507845","0","3.1783","1.121","5.26","1","0","1","44.44833","11.529000000000002","9.586","G","5089","4.6","-0.506","0.84","0.75","-0.14","[Fe/H]","0.625","68.9566"
"3382","0.67737516","6.176108677507845","","0.64","0.89","4.99","1","0","1","44.292549","13.339","11.824000000000002","","5769","4.42","0.017","1.01","1.02","0.05","[Fe/H]","4.9","30.405"
"3383","13.2140732","6.176108677507845","","8.7","2.89","1.98","1","0","1","47.414811","15.950999999999999","14.049000000000001","","5162","4.58","-0.37799999999999995","0.81","0.78","-0.1","[Fe/H]","4.9","64.3331"
"3384","158.6853308","6.176108677507845","","10.4","3.21","1.73","1","0","1","47.759434000000006","12.73","11.325","","5867","4.42","0.09","0.98","1.01","-0.14","[Fe/H]","5.25","81.1579"
"3385","4.29264638","6.176108677507845","","0.399","0.78","4.62","1","0","1","47.484803","13.937999999999999","12.287","","5521","4.51","-0.25","0.93","0.89","0.01","[Fe/H]","3.89","34.7868"
"3386","31.5922646","6.176108677507845","","3.12","1.58","4.35","1","0","1","47.448615999999994","13.263","11.617","","5674","4.19","0.845","1","1.32","0.07","[Fe/H]","9.12","71.7047"
"3387","1.97376093","6.176108677507845","","482.5116770776483","13.02","4.3812565360303335","1","0","1","38.842261","15.762","13.380999999999998","","4739","4.62","-0.715","0.77","0.71","-0.02","[Fe/H]","2.82","27.5933"
"3388","53.5293487","6.176108677507845","","6.48","2.43","2.48","1","0","1","38.939276","14.946","12.706","","4838","4.61","-0.6679999999999999","0.81","0.74","0.09","[Fe/H]","2.51","82.2086"
"3389","0.9283105","6.176108677507845","","2.18","1.28","5.71","1","0","1","38.572907","15.860999999999999","13.105","","4248","4.67","-0.88","0.65","0.62","-0.09","[Fe/H]","3.39","48.0859"
"3390","8.39846269","6.176108677507845","","7.04","2.55","2.33","1","0","1","38.539892","15.26","13.873","","6159","4.32","0.312","1.16","1.23","0.05","[Fe/H]","3.02","44.2931"
"3391","8.63847725","6.176108677507845","","5.14","2.12","2.96","1","0","1","38.946652","14.509","13.005","","5870","4.42","0.446","1.01","1.02","-0.06","[Fe/H]","3.72","43.7928"
"3392","13.4845","0.117","0.015","10.9","3.47","1.43","1","0","1","44.38158","13.882","12.606","","6174","4.27","0.342","1.17","1.3","-0.073","[M/H]","3.44","62.0075"
"3393","27.4029","0.187","0.03","5.9","3.72","0.62","1","0","1","44.38158","13.882","12.606","","6174","4.27","0.342","1.17","1.3","-0.073","[M/H]","3.44","76.0137"
"3394","52.0902","0.287","0.025","6","7.16","0.09","1","0","1","44.38158","13.882","12.606","","6174","4.27","0.342","1.17","1.3","-0.073","[M/H]","3.44","19.6719"
"3395","81.0659","0.386","0.012","4.1","3.49","0.53","1","0","1","44.38158","13.882","12.606","","6174","4.27","0.342","1.17","1.3","-0.073","[M/H]","3.44","26.5539"
"3396","13.73469807","6.176108677507845","","5.39","2.18","2.86","1","0","1","38.872221","15.195","13.248","","5208","4.56","-0.44799999999999995","0.84","0.8","-0.05","[Fe/H]","4.9","93.3311"
"3397","14.5539759","6.176108677507845","","9.53","3.05","1.85","1","0","1","39.029477","14.369000000000002","13.158","","6383","4.21","0.358","1.3","1.47","0.06","[Fe/H]","2.24","71.717"
"3398","11.30119217","6.176108677507845","","4.5","1.96","3.28","1","0","1","38.820733000000004","14.975999999999999","13.478","","5971","4.38","0.23800000000000002","1.09","1.12","0.08","[Fe/H]","3.39","99.3125"
"3399","4.24153639","6.176108677507845","","2.45","1.37","5.24","1","0","1","38.774343","14.600999999999999","12.870999999999999","","5745","4.46","0.066","0.98","0.97","0","[Fe/H]","4.27","34.2998"
"3400","11.13125132","6.176108677507845","","5.1","2.11","2.98","1","0","1","38.996881","13.442","12.011","","5839","4.23","0.456","1.19","1.38","0.34","[Fe/H]","4.07","40.4321"
"3401","29.6193421","6.176108677507845","","3.46","1.68","4.01","1","0","1","38.54558","13.311","11.708","","5631","4.45","-0.049","0.94","0.96","-0.02","[Fe/H]","6.46","58.9629"
"3402","6.40087618","6.176108677507845","","2.24","1.3","5.6","1","0","1","39.144731","12.987","11.074000000000002","","5475","4.33","0.5720000000000001","0.93","1.09","0.09","[Fe/H]","11.75","17.6179"
"3403","27.07237711","6.176108677507845","","5.35","2.17","2.88","1","0","1","41.781708","14.542","12.841","","5680","4.47","0.345","0.96","0.95","-0.02","[Fe/H]","3.89","95.0714"
"3404","13.71933369","6.176108677507845","","6.3","2.39","2.54","1","0","1","42.142291","14.165","12.838","","6224","4.29","0.204","1.19","1.29","0.03","[Fe/H]","2.82","32.7184"
"3405","133.4605235","6.176108677507845","","37.9","6.88","0.64","1","0","1","44.878571","15.12","13.524000000000001","","5681","4.49","-0.09","0.95","0.93","-0.07","[Fe/H]","3.98","46.4505"
"3406","3.5224991","0.0474","0.18","187.5197","15.872","0.27","1","0","1","42.45108","13.9","12.293","","6213","4.17","0.496","1.21","1.49","-0.055","[Fe/H]","3.47","47.2099"
"3407","7.05246","0.0648","","6.93","2.67","1.38","1","0","1","39.978778999999996","14.755999999999998","12.253","K5","4540","4.64","-0.77","0.73","0.68","0.04","[Fe/H]","2","46.4159"
"3408","9.52355","0.0792","","6.74","2.74","1.22","1","0","1","39.978778999999996","14.755999999999998","12.253","K5","4540","4.64","-0.77","0.73","0.68","0.04","[Fe/H]","2","18.2014"
"3409","3.07222","0.0372","","6.75","1.53","7.04","1","0","1","39.978778999999996","14.755999999999998","12.253","K5","4540","4.64","-0.77","0.73","0.68","0.04","[Fe/H]","2","53.0892"
"3410","4.64489","0.0491","","4.13","1.6","3.75","1","0","1","39.978778999999996","14.755999999999998","12.253","K5","4540","4.64","-0.77","0.73","0.68","0.04","[Fe/H]","2","67.0152"
"3411","0.9867873","0.0175","","1.92","1.21","5.96","1","0","1","39.978778999999996","14.755999999999998","12.253","K5","4540","4.64","-0.77","0.73","0.68","0.04","[Fe/H]","2","34.2262"
"3412","14.64558","6.176108677507845","","1.51","1.13","5.75","1","0","1","39.978778999999996","14.755999999999998","12.253","K5","4540","4.64","-0.77","0.73","0.68","0.04","[Fe/H]","2","22.0459"
"3413","14.13176026","6.176108677507845","","8.5","2.85","2.02","1","0","1","44.795204","15.748","13.915999999999999","","5315","4.55","-0.35100000000000003","0.85","0.82","-0.09","[Fe/H]","4.68","97.4202"
"3414","11.41928253","6.176108677507845","","4.66","2","3.2","1","0","1","44.664639","15.276","12.763","","4435","4.66","-0.805","0.67","0.63","-0.17","[Fe/H]","3.55","98.5593"
"3415","40.0587473","6.176108677507845","","12.3","3.54","1.52","1","0","1","45.007767","14.811","13.105","","5507","4.5","-0.23199999999999998","0.93","0.9","0.06","[Fe/H]","4.68","3.20382"
"3416","50.28638192","6.176108677507845","","13.8","3.79","1.39","1","0","1","44.693874","13.63","11.993","","5919","4.36","0.063","1.05","1.12","0.02","[Fe/H]","4.9","32.207"
"3417","14.37457351","6.176108677507845","","4.42","1.94","3.33","1","0","1","44.785137","13.735999999999999","12.245999999999999","","5817","4.4","0.02","1.01","1.05","0","[Fe/H]","5.25","70.2641"
"3418","9.65185017","6.176108677507845","","1.55","1.14","5.75","1","0","1","44.785137","13.735999999999999","12.245999999999999","","5817","4.4","0.02","1.01","1.05","0","[Fe/H]","5.25","30.7971"
"3419","30.8638931","6.176108677507845","","8.7","2.89","1.98","1","0","1","45.053314","12.505","11.2","","6112","4.08","0.493","1.19","1.65","-0.06","[Fe/H]","4.27","14.4156"
"3420","8.09219642","6.176108677507845","","1.55","1.14","5.75","1","0","1","44.853443","11.591","10.128","","5770","4.3","0.364","0.99","1.16","0","[Fe/H]","7.76","18.35"
"3421","117.93108781","6.176108677507845","","76.8","10.42","0.373","1","0","1","48.119811999999996","15.069","13.687999999999999","","5965","4.41","0.228","1.04","1.06","-0.04","[Fe/H]","3.72","75.0902"
"3422","0.63133235","6.176108677507845","","2.73","1.46","4.82","1","0","1","48.445614","14.354000000000001","11.879000000000001","","4653","4.62","-0.684","0.76","0.71","0.05","[Fe/H]","1.95","58.2084"
"3423","55.63934","6.176108677507845","","9.32","3.01","1.88","1","0","1","48.018131","14.68","13.195","","5734","4.45","-0.003","0.99","0.98","0.04","[Fe/H]","4.37","80.3575"
"3424","5.955","0.0522","","17.2","2.42","6.67","1","0","1","42.82497","15.004000000000001","12.392000000000001","M0 V","4500","4.7","-0.915","0.69","0.59","-0.2","[M/H]","3.63","51.1039"
"3425","12.04","0.08347","","4.3","2.37","1.77","1","0","1","42.82497","15.004000000000001","12.392000000000001","M0 V","4500","4.7","-0.915","0.69","0.59","-0.2","[M/H]","3.63","77.8803"
"3426","20.837846","0.128","","1.92","1.21","5.96","1","0","1","42.82497","15.004000000000001","12.392000000000001","M0 V","4500","4.7","-0.915","0.69","0.59","-0.2","[M/H]","3.63","6.91138"
"3427","4.59725385","6.176108677507845","","4.38","1.93","3.35","1","0","1","48.082645","15.761","14.207","","5803","4.42","-0.053","1.03","1.04","0.1","[Fe/H]","4.17","44.435"
"3428","23.58447697","6.176108677507845","","7.75","2.7","2.16","1","0","1","47.834614","13.958","12.462","","5747","4.25","0.304","1.01","1.24","0.05","[Fe/H]","7.94","49.5973"
"3429","10.11716531","6.176108677507845","","12.3","3.55","1.51","1","0","1","48.208538","13.749","12.832","","6761","4.13","0.7440000000000001","1.45","1.71","0.02","[Fe/H]","1.66","6.22386"
"3430","19.12947337","6.176108677507845","","5.22","2.14","2.93","1","0","1","48.435371","14.535","13.122","","5743","4.48","-0.071","0.95","0.93","-0.13","[Fe/H]","3.98","78.7347"
"3431","6.1469851","6.176108677507845","","5.14","2.12","2.96","1","0","1","48.431644","14.665999999999999","13.418","","6162","4.33","0.6859999999999999","1.15","1.22","0.01","[Fe/H]","3.02","90.0294"
"3432","8.57503552","6.176108677507845","","15.8","4.11","1.25","1","0","1","47.881382","13.231","11.190999999999999","","5028","3.46","0.857","1.25","3.42","-0.03","[Fe/H]","4.9","65.1868"
"3433","10.50682565","6.176108677507845","","74.5","10.24","0.381","1","0","1","39.212452","15.936","13.892000000000001","","5286","4.54","-0.447","0.9","0.85","0.16","[Fe/H]","4.17","96.3527"
"3434","3.99010623","6.176108677507845","","60.2","9.03","0.449","1","0","1","39.161617","15.597000000000001","13.954","","5861","4.42","0.031","1.03","1.03","0.02","[Fe/H]","3.55","85.1007"
"3435","10.03538581","6.176108677507845","","22.9","5.11","0.943","1","0","1","39.370343","15.057","13.448","","5638","4.49","-0.179","0.94","0.92","-0.08","[Fe/H]","3.98","97.9052"
"3436","33.1995648","6.176108677507845","","8.05","2.76","2.1","1","0","1","39.177217999999996","15.065999999999999","13.163","","5279","4.55","-0.45","0.86","0.81","-0.06","[Fe/H]","4.47","42.8032"
"3437","26.44","0.1683","0.0033","12.15","4.07","0.98","1","0","1","42.966136999999996","15.138","13.517999999999999","","5529","4.49","-0.225","0.91","0.9","0.12","[Fe/H]","4.68","32.3107"
"3438","51.54","0.2626","0.007","13.9","5.34","0.494","1","0","1","42.966136999999996","15.138","13.517999999999999","","5529","4.49","-0.225","0.91","0.9","0.12","[Fe/H]","4.68","44.3211"
"3439","2.382961","0.034","","3.78","1.77","3.75","1","0","1","42.966136999999996","15.138","13.517999999999999","","5529","4.49","-0.225","0.91","0.9","0.12","[Fe/H]","4.68","61.0046"
"3440","5.902206","0.063","","6.66","2.47","2.43","1","0","1","42.966136999999996","15.138","13.517999999999999","","5529","4.49","-0.225","0.91","0.9","0.12","[Fe/H]","4.68","85.3999"
"3441","75.732","0.3395","0.0014","20.9","4.84","1.01","0","0","1","42.966136999999996","15.138","13.517999999999999","","5529","4.49","-0.225","0.91","0.9","0.12","[Fe/H]","4.68","11.3363"
"3442","127.8338098","6.176108677507845","","30.8","6.09","0.749","1","0","1","39.220678","13.944","12.53","","6260","4.25","0.619","1.23","1.36","0.09","[Fe/H]","2.63","95.2308"
"3443","1.92279873","6.176108677507845","","2.27","1.31","5.55","1","0","1","39.379529999999995","14.818","12.869000000000002","","5191","4.56","-0.41700000000000004","0.84","0.8","-0.03","[Fe/H]","4.79","7.44578"
"3444","3.22296927","6.176108677507845","","3.78","1.77","3.75","1","0","1","39.550179","14.597000000000001","13.052999999999999","","5928","4.4","-0.059000000000000004","1.06","1.08","0.04","[Fe/H]","3.55","8.75648"
"3445","4.16809082","6.176108677507845","","3.09","1.57","4.39","1","0","1","39.220203999999995","14.762","13.187000000000001","","5643","4.47","0.305","0.98","0.96","0.06","[Fe/H]","4.47","93.7901"
"3446","4.51436633","6.176108677507845","","4.16","1.87","3.5","1","0","1","39.732009000000005","14.883","13.447000000000001","","6035","4.32","0.10800000000000001","1.15","1.22","0.14","[Fe/H]","3.31","10.6496"
"3447","3.77360059","6.176108677507845","","2.96","1.53","4.54","1","0","1","39.398514","14.145","12.67","","5976","4.39","0.047","1.03","1.08","-0.08","[Fe/H]","3.55","40.9635"
"3448","8.1818246","6.176108677507845","","4.04","1.84","3.56","1","0","1","39.398514","14.145","12.67","","5976","4.39","0.047","1.03","1.08","-0.08","[Fe/H]","3.55","64.0542"
"3449","4.48758907","6.176108677507845","","2.1","1.25","5.91","1","0","1","39.240548","13.412","12.001","","6079","4.34","0.31","1.05","1.15","-0.12","[Fe/H]","4.37","41.4467"
"3450","51.92927591","6.176108677507845","","27","5.63","0.831","1","0","1","42.708569","15.862","14.209000000000001","","5602","4.5","0.22699999999999998","0.93","0.91","-0.06","[Fe/H]","4.37","55.3791"
"3451","0.56785714","6.176108677507845","","2.89","1.51","4.61","1","0","1","42.471256","15.044","12.992","","5039","4.58","-0.561","0.81","0.77","-0.02","[Fe/H]","4.57","82.4041"
"3452","6.88337562","6.176108677507845","","5.1","2.11","2.98","1","0","1","42.463825","14.921","13.29","","5698","4.46","0.008","0.98","0.97","0.03","[Fe/H]","4.68","16.5369"
"3453","9.77","0.07295","","42.1","2.83","10.2","1","0","1","43.665627","15.783","12.947000000000001","M0 V","4648","4.72","-1.026","0.58","0.59","-0.2","[Fe/H]","3.09","13.5875"
"3454","20.09","0.11796","","11.4","2.36","4.77","1","0","1","43.665627","15.783","12.947000000000001","M0 V","4648","4.72","-1.026","0.58","0.59","-0.2","[Fe/H]","3.09","62.7616"
"3455","5.169796","0.051","","24.6","1.94","18.5","1","0","1","43.665627","15.783","12.947000000000001","M0 V","4648","4.72","-1.026","0.58","0.59","-0.2","[Fe/H]","3.09","67.6407"
"3456","11.29695137","6.176108677507845","","3.53","1.7","3.95","1","0","1","42.756847","14.789000000000001","13.269","","6037","4.38","0.16899999999999998","1.07","1.11","-0.02","[Fe/H]","3.47","91.4678"
"3457","5.62153941","6.176108677507845","","2.15","1.27","5.77","1","0","1","42.727669","13.630999999999998","12.159","","5732","4.46","-0.015","0.99","0.97","0.02","[Fe/H]","4.17","69.673"
"3458","7.1396941","6.176108677507845","","4.9","2.06","3.08","1","0","1","45.383862","15.859000000000002","14.197000000000001","","5596","4.5","0.04","0.92","0.9","-0.08","[Fe/H]","4.37","12.0757"
"3459","18.7546998","6.176108677507845","","4.74","2.02","3.16","1","0","1","45.6007","15.469000000000001","12.885","","4339","4.67","-0.804","0.64","0.62","-0.18","[Fe/H]","3.72","41.0651"
"3460","13.32388301","6.176108677507845","","4.74","2.02","3.16","1","0","1","45.180374","15.927999999999999","13.484000000000002","","4554","4.64","-0.774","0.7","0.66","-0.13","[Fe/H]","2.69","75.8969"
"3461","11.41909375","6.176108677507845","","8.2","2.79","2.07","1","0","1","45.734802","15.89","14.561","","5954","4.38","0.35","1.08","1.11","0.08","[Fe/H]","3.63","90.8104"
"3462","11.36112327","6.176108677507845","","7.9","2.73","2.13","1","0","1","45.704399","14.587","13.15","","5895","4.41","0.043","1.03","1.04","-0.01","[Fe/H]","4.27","31.0944"
"3463","16.56059504","6.176108677507845","","7.08","2.56","2.32","1","0","1","45.950195","15.229000000000001","13.465","","5403","4.56","-0.272","0.85","0.81","-0.18","[Fe/H]","3.98","41.0836"
"3464","15.74957994","6.176108677507845","","7.9","2.73","2.13","1","0","1","45.976021","15.23","13.761","","5770","4.46","-0.106","0.98","0.96","-0.06","[Fe/H]","4.17","87.1631"
"3465","37.8144514","6.176108677507845","","7.13","2.57","2.31","1","0","1","45.242584","13.562999999999999","12.25","","6058","4.29","0.419","1.22","1.31","0.29","[Fe/H]","2.82","16.1952"
"3466","8.726","6.176108677507845","","40","2.23","19.8","1","0","1","40.496077","14.79","13.193","","6031","4.32","0.212","1.06","1.17","-0.07","[Fe/H]","3.98","38.9888"
"3467","12.883","6.176108677507845","","20.2","2.36","8.44","1","0","1","40.496077","14.79","13.193","","6031","4.32","0.212","1.06","1.17","-0.07","[Fe/H]","3.98","29.9663"
"3468","4.224537","0.052","","2.48","1.38","5.19","1","0","1","40.496077","14.79","13.193","","6031","4.32","0.212","1.06","1.17","-0.07","[Fe/H]","3.98","48.5059"
"3469","27.434389","0.181","","7.27","2.6","2.27","1","0","1","40.496077","14.79","13.193","","6031","4.32","0.212","1.06","1.17","-0.07","[Fe/H]","3.98","83.3099"
"3470","44.552169","0.25","","5.48","2.2","2.83","1","0","1","40.496077","14.79","13.193","","6031","4.32","0.212","1.06","1.17","-0.07","[Fe/H]","3.98","90.9708"
"3471","2.49577962","6.176108677507845","","43000","17.07","47.5","1","0","1","49.457291","14.129000000000001","12.6","","5920","4.41","0.34299999999999997","1.04","1.06","0","[Fe/H]","3.89","33.9058"
"3472","124.4198398","6.176108677507845","","23.8","5.23","0.914","1","0","1","48.809612","15.744000000000002","13.927999999999999","","5324","4.56","-0.368","0.85","0.81","-0.09","[Fe/H]","4.47","94.6461"
"3473","1.21956827","6.176108677507845","","3.19","1.6","4.28","1","0","1","49.653538","15.13","12.913","","4848","4.6","-0.66","0.78","0.73","-0.02","[Fe/H]","4.37","86.2016"
"3474","2.05387982","6.176108677507845","","7.22","2.59","2.28","1","0","1","48.971478000000005","15.248","13.709000000000001","","5830","4.42","-0.053","1.02","1.03","0.05","[Fe/H]","4.17","41.3516"
"3475","2.61302086","6.176108677507845","","3.46","1.68","4.01","1","0","1","48.774113","15.796","13.058","","4128","4.7","-0.955","0.59","0.57","-0.24","[Fe/H]","3.8","3.40263"
"3476","0.92785982","6.176108677507845","","4.82","2.04","3.12","1","0","1","49.203812","14.639000000000001","12.515","","4913","4.59","-0.662","0.79","0.75","0.01","[Fe/H]","4.79","79.9917"
